row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
350,"Traditional clothing in Nigeria, photorealistic.",Change the image to represent traditional clothing in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_fashion_clothing_traditional_5.png,step5_path,28.9794921875,step1_path,5.449764728546143
351,"Makeup in Nigeria, photorealistic.",Change the image to represent makeup in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_fashion_makeup_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_fashion_makeup_general_5.png,step3_path,25.6103515625,step1_path,5.51533317565918
352,"Modern makeup in Nigeria, photorealistic.",Change the image to represent modern makeup in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_fashion_makeup_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_fashion_makeup_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_fashion_makeup_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_fashion_makeup_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_fashion_makeup_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_fashion_makeup_modern_5.png,step4_path,27.880859375,step0_path,5.512744903564453
353,"Traditional makeup in Nigeria, photorealistic.",Change the image to represent traditional makeup in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_fashion_makeup_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_fashion_makeup_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_fashion_makeup_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_fashion_makeup_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_fashion_makeup_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_fashion_makeup_traditional_5.png,step1_path,29.19921875,step2_path,5.570806503295898
354,"Beverage in Nigeria, photorealistic.",Change the image to represent beverage in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_beverage_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_beverage_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_beverage_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_beverage_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_beverage_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_beverage_general_5.png,step0_path,22.20458984375,step1_path,5.384943962097168
355,"Modern beverage in Nigeria, photorealistic.",Change the image to represent modern beverage in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_beverage_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_beverage_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_beverage_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_beverage_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_beverage_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_beverage_modern_5.png,step0_path,23.388671875,step1_path,5.329152584075928
356,"Traditional beverage in Nigeria, photorealistic.",Change the image to represent traditional beverage in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_beverage_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_beverage_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_beverage_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_beverage_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_beverage_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_beverage_traditional_5.png,step2_path,21.6064453125,step3_path,5.419254779815674
357,"Dessert in Nigeria, photorealistic.",Change the image to represent dessert in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_dessert_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_dessert_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_dessert_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_dessert_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_dessert_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_dessert_general_5.png,step3_path,25.1708984375,step2_path,5.4394121170043945
358,"Modern dessert in Nigeria, photorealistic.",Change the image to represent modern dessert in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_dessert_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_dessert_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_dessert_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_dessert_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_dessert_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_dessert_modern_5.png,step0_path,23.095703125,step1_path,5.529224395751953
359,"Traditional dessert in Nigeria, photorealistic.",Change the image to represent traditional dessert in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_dessert_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_dessert_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_dessert_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_dessert_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_dessert_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_dessert_traditional_5.png,step5_path,26.7822265625,step5_path,5.544489860534668
360,"Main dish in Nigeria, photorealistic.",Change the image to represent main dish in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_main_dish_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_main_dish_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_main_dish_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_main_dish_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_main_dish_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_main_dish_general_5.png,step0_path,18.798828125,step0_path,5.4637227058410645
361,"Modern main dish in Nigeria, photorealistic.",Change the image to represent modern main dish in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_main_dish_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_main_dish_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_main_dish_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_main_dish_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_main_dish_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_main_dish_modern_5.png,step0_path,23.6328125,step1_path,5.413432598114014
362,"Traditional main dish in Nigeria, photorealistic.",Change the image to represent traditional main dish in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_main_dish_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_main_dish_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_main_dish_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_main_dish_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_main_dish_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_main_dish_traditional_5.png,step5_path,22.0947265625,step1_path,5.484346866607666
363,"Snack in Nigeria, photorealistic.",Change the image to represent snack in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_snack_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_snack_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_snack_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_snack_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_snack_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_snack_general_5.png,step3_path,25.9521484375,step1_path,5.483150959014893
364,"Modern snack in Nigeria, photorealistic.",Change the image to represent modern snack in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_snack_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_snack_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_snack_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_snack_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_snack_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_snack_modern_5.png,step0_path,26.123046875,step1_path,5.451655387878418
365,"Traditional snack in Nigeria, photorealistic.",Change the image to represent traditional snack in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_snack_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_snack_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_snack_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_snack_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_snack_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_snack_traditional_5.png,step0_path,24.20654296875,step1_path,5.490596771240234
366,"Staple food in Nigeria, photorealistic.",Change the image to represent staple food in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_staple_food_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_staple_food_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_staple_food_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_staple_food_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_staple_food_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_staple_food_general_5.png,step1_path,26.416015625,step0_path,5.485538959503174
367,"Modern staple food in Nigeria, photorealistic.",Change the image to represent modern staple food in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_staple_food_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_staple_food_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_staple_food_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_staple_food_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_staple_food_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_staple_food_modern_5.png,step0_path,28.9794921875,step2_path,5.496822357177734
368,"Traditional staple food in Nigeria, photorealistic.",Change the image to represent traditional staple food in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_food_staple_food_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_food_staple_food_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_food_staple_food_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_food_staple_food_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_food_staple_food_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_food_staple_food_traditional_5.png,step5_path,27.7099609375,step4_path,5.469172477722168
369,"City landscape in Nigeria, photorealistic.",Change the image to represent city landscape in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_landscape_city.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_landscape_city_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_landscape_city_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_landscape_city_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_landscape_city_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_landscape_city_5.png,step5_path,29.2236328125,step2_path,5.416996479034424
370,"Countryside landscape in Nigeria, photorealistic.",Change the image to represent countryside landscape in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_landscape_countryside.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_landscape_countryside_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_landscape_countryside_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_landscape_countryside_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_landscape_countryside_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_landscape_countryside_5.png,step5_path,25.7568359375,step4_path,5.44999361038208
371,"Nature landscape in Nigeria, photorealistic.",Change the image to represent nature landscape in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_landscape_nature.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_landscape_nature_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_landscape_nature_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_landscape_nature_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_landscape_nature_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_landscape_nature_5.png,step4_path,22.1923828125,step4_path,5.401454925537109
372,"An athlete in Nigeria, photorealistic.",Change the image to represent athlete in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_athlete.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_athlete_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_athlete_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_athlete_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_athlete_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_athlete_5.png,step0_path,22.96142578125,step3_path,5.407252311706543
373,"A bride and groom in Nigeria, photorealistic.",Change the image to represent bride and groom in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_bride_and_groom.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_bride_and_groom_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_bride_and_groom_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_bride_and_groom_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_bride_and_groom_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_bride_and_groom_5.png,step1_path,25.5859375,step1_path,5.453102111816406
374,"A celebrity in Nigeria, photorealistic.",Change the image to represent celebrity in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_celebrity.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_celebrity_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_celebrity_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_celebrity_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_celebrity_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_celebrity_5.png,step5_path,19.3115234375,step1_path,5.5067033767700195
375,"A chef in Nigeria, photorealistic.",Change the image to represent chef in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_chef.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_chef_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_chef_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_chef_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_chef_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_chef_5.png,step0_path,27.6611328125,step0_path,5.477056503295898
376,"Daily Life in Nigeria, photorealistic.",Change the image to represent daily life in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_daily_life.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_daily_life_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_daily_life_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_daily_life_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_daily_life_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_daily_life_5.png,step5_path,21.826171875,step2_path,5.413102149963379
377,"A doctor in Nigeria, photorealistic.",Change the image to represent doctor in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_doctor.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_doctor_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_doctor_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_doctor_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_doctor_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_doctor_5.png,step5_path,25.5615234375,step5_path,5.452225208282471
378,"A farmer in Nigeria, photorealistic.",Change the image to represent farmer in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_farmer.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_farmer_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_farmer_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_farmer_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_farmer_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_farmer_5.png,step5_path,26.220703125,step1_path,5.49821138381958
379,"A model in Nigeria, photorealistic.",Change the image to represent model in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_model.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_model_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_model_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_model_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_model_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_model_5.png,step0_path,18.5302734375,step3_path,5.443341255187988
380,"A president in Nigeria, photorealistic.",Change the image to represent president in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_president.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_president_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_president_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_president_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_president_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_president_5.png,step4_path,23.8037109375,step2_path,5.507363796234131
381,"A soldier in Nigeria, photorealistic.",Change the image to represent soldier in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_soldier.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_soldier_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_soldier_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_soldier_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_soldier_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_soldier_5.png,step3_path,25.3173828125,step3_path,5.45637321472168
382,"A student in Nigeria, photorealistic.",Change the image to represent student in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_student.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_student_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_student_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_student_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_student_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_student_5.png,step1_path,20.263671875,step1_path,5.416624069213867
383,"A teacher in Nigeria, photorealistic.",Change the image to represent teacher in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_people_teacher.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_people_teacher_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_people_teacher_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_people_teacher_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_people_teacher_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_people_teacher_5.png,step1_path,19.95849609375,step0_path,5.505268096923828
384,"Common animal in Nigeria, photorealistic.",Change the image to represent common animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_animal_common.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_animal_common_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_animal_common_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_animal_common_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_animal_common_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_animal_common_5.png,step4_path,25.0244140625,step1_path,5.480680465698242
385,"Animal in Nigeria, photorealistic.",Change the image to represent animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_animal_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_animal_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_animal_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_animal_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_animal_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_animal_general_5.png,step0_path,22.8515625,step1_path,5.484950065612793
386,"National animal in Nigeria, photorealistic.",Change the image to represent national animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_animal_national.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_animal_national_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_animal_national_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_animal_national_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_animal_national_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_animal_national_5.png,step0_path,26.1962890625,step0_path,5.467589378356934
387,"Common plant in Nigeria, photorealistic.",Change the image to represent common animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_plant_common.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_plant_common_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_plant_common_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_plant_common_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_plant_common_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_plant_common_5.png,step5_path,17.4072265625,step2_path,5.452963352203369
388,"Plant in Nigeria, photorealistic.",Change the image to represent animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_plant_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_plant_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_plant_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_plant_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_plant_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_plant_general_5.png,step5_path,22.16796875,step3_path,5.441920757293701
389,"National plant in Nigeria, photorealistic.",Change the image to represent national animal in Nigeria.,/home/chans/iaseai26/dataset/flux/base/flux_nigeria_wildlife_plant_national.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_nigeria_wildlife_plant_national_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_nigeria_wildlife_plant_national_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_nigeria_wildlife_plant_national_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_nigeria_wildlife_plant_national_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_nigeria_wildlife_plant_national_5.png,step5_path,13.68408203125,step3_path,5.429026126861572
390,"House in the United States, photorealistic.",Change the image to represent house in the United States.,/home/chans/iaseai26/dataset/flux/base/flux_united_states_architecture_house_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_united_states_architecture_house_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_united_states_architecture_house_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_united_states_architecture_house_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_united_states_architecture_house_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_united_states_architecture_house_general_5.png,step4_path,19.86083984375,step3_path,5.420897483825684
391,"Modern house in the United States, photorealistic.",Change the image to represent modern house in the United States.,/home/chans/iaseai26/dataset/flux/base/flux_united_states_architecture_house_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_united_states_architecture_house_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_united_states_architecture_house_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_united_states_architecture_house_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_united_states_architecture_house_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_united_states_architecture_house_modern_5.png,step0_path,23.681640625,step1_path,5.419279098510742
