uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_nigeria_food_main_dish_modern::3,nextstep_nigeria_food_main_dish_modern,3,nigeria,food,main_dish,modern,0.5,0.0,0.0,0.0,4,2.607442855834961,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_modern::4,nextstep_nigeria_food_main_dish_modern,4,nigeria,food,main_dish,modern,0.5,0.0,0.0,0.0,4,2.6116693019866943,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_modern::5,nextstep_nigeria_food_main_dish_modern,5,nigeria,food,main_dish,modern,0.5,0.0,0.0,0.0,4,2.609354019165039,enhanced_heuristic,2,2,False,True
nextstep_nigeria_food_main_dish_traditional::step0,nextstep_nigeria_food_main_dish_traditional,step0,nigeria,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,2.706624984741211,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_main_dish_traditional::1,nextstep_nigeria_food_main_dish_traditional,1,nigeria,food,main_dish,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.6713244915008545,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_traditional::2,nextstep_nigeria_food_main_dish_traditional,2,nigeria,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,2.6072239875793457,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_traditional::3,nextstep_nigeria_food_main_dish_traditional,3,nigeria,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,2.610492467880249,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_traditional::4,nextstep_nigeria_food_main_dish_traditional,4,nigeria,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,2.607903480529785,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_main_dish_traditional::5,nextstep_nigeria_food_main_dish_traditional,5,nigeria,food,main_dish,traditional,1.0,1.0,1.0,1.0,4,2.6087141036987305,enhanced_heuristic,2,2,False,True
nextstep_nigeria_food_snack_general::step0,nextstep_nigeria_food_snack_general,step0,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.7013983726501465,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_snack_general::1,nextstep_nigeria_food_snack_general,1,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.704828977584839,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_general::2,nextstep_nigeria_food_snack_general,2,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.6697819232940674,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_general::3,nextstep_nigeria_food_snack_general,3,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.602071762084961,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_general::4,nextstep_nigeria_food_snack_general,4,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.6674914360046387,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_general::5,nextstep_nigeria_food_snack_general,5,nigeria,food,snack,general,1.0,1.0,1.0,1.0,4,2.636054515838623,enhanced_heuristic,1,1,False,True
nextstep_nigeria_food_snack_modern::step0,nextstep_nigeria_food_snack_modern,step0,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.632535457611084,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_snack_modern::1,nextstep_nigeria_food_snack_modern,1,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.598487138748169,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_modern::2,nextstep_nigeria_food_snack_modern,2,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.6316776275634766,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_modern::3,nextstep_nigeria_food_snack_modern,3,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.600222587585449,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_modern::4,nextstep_nigeria_food_snack_modern,4,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.5984370708465576,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_modern::5,nextstep_nigeria_food_snack_modern,5,nigeria,food,snack,modern,0.5,0.0,0.0,0.0,4,2.5987367630004883,enhanced_heuristic,1,1,False,True
nextstep_nigeria_food_snack_traditional::step0,nextstep_nigeria_food_snack_traditional,step0,nigeria,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.8723039627075195,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_snack_traditional::1,nextstep_nigeria_food_snack_traditional,1,nigeria,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.872878074645996,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_traditional::2,nextstep_nigeria_food_snack_traditional,2,nigeria,food,snack,traditional,1.0,1.0,1.0,1.0,4,2.9058563709259033,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_traditional::3,nextstep_nigeria_food_snack_traditional,3,nigeria,food,snack,traditional,1.0,1.0,1.0,1.0,4,2.808602809906006,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_traditional::4,nextstep_nigeria_food_snack_traditional,4,nigeria,food,snack,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.8058674335479736,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_snack_traditional::5,nextstep_nigeria_food_snack_traditional,5,nigeria,food,snack,traditional,1.0,1.0,1.0,1.0,4,2.8065364360809326,enhanced_heuristic,1,1,False,True
nextstep_nigeria_food_staple_food_general::step0,nextstep_nigeria_food_staple_food_general,step0,nigeria,food,staple_food,general,0.5,0.0,0.0,0.0,4,2.7447903156280518,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_staple_food_general::1,nextstep_nigeria_food_staple_food_general,1,nigeria,food,staple_food,general,1.0,1.0,1.0,1.0,4,2.7463583946228027,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_general::2,nextstep_nigeria_food_staple_food_general,2,nigeria,food,staple_food,general,1.0,1.0,1.0,1.0,4,2.747903347015381,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_general::3,nextstep_nigeria_food_staple_food_general,3,nigeria,food,staple_food,general,1.0,1.0,1.0,1.0,4,2.74458384513855,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_general::4,nextstep_nigeria_food_staple_food_general,4,nigeria,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,2.6827893257141113,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_general::5,nextstep_nigeria_food_staple_food_general,5,nigeria,food,staple_food,general,1.0,1.0,1.0,1.0,4,2.6814136505126953,enhanced_heuristic,1,1,False,True
nextstep_nigeria_food_staple_food_modern::step0,nextstep_nigeria_food_staple_food_modern,step0,nigeria,food,staple_food,modern,0.5,0.0,0.0,0.0,4,4.309974908828735,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_staple_food_modern::1,nextstep_nigeria_food_staple_food_modern,1,nigeria,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,4.34231162071228,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_modern::2,nextstep_nigeria_food_staple_food_modern,2,nigeria,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,4.3432841300964355,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_modern::3,nextstep_nigeria_food_staple_food_modern,3,nigeria,food,staple_food,modern,0.5,0.0,0.0,0.0,4,4.308756589889526,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_modern::4,nextstep_nigeria_food_staple_food_modern,4,nigeria,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,4.3096067905426025,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_modern::5,nextstep_nigeria_food_staple_food_modern,5,nigeria,food,staple_food,modern,0.75,1.0,0.5,0.6666666666666666,4,4.310076475143433,enhanced_heuristic,1,1,False,True
nextstep_nigeria_food_staple_food_traditional::step0,nextstep_nigeria_food_staple_food_traditional,step0,nigeria,food,staple_food,traditional,0.5,0.0,0.0,0.0,4,2.465629816055298,enhanced_heuristic,1,1,True,False
nextstep_nigeria_food_staple_food_traditional::1,nextstep_nigeria_food_staple_food_traditional,1,nigeria,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.498549461364746,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_traditional::2,nextstep_nigeria_food_staple_food_traditional,2,nigeria,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,2.532585859298706,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_traditional::3,nextstep_nigeria_food_staple_food_traditional,3,nigeria,food,staple_food,traditional,0.5,0.0,0.0,0.0,4,2.4661080837249756,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_traditional::4,nextstep_nigeria_food_staple_food_traditional,4,nigeria,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.464601993560791,enhanced_heuristic,1,1,False,False
nextstep_nigeria_food_staple_food_traditional::5,nextstep_nigeria_food_staple_food_traditional,5,nigeria,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,2.430715560913086,enhanced_heuristic,1,1,False,True
nextstep_nigeria_landscape_city_general::step0,nextstep_nigeria_landscape_city_general,step0,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,1.013185977935791,enhanced_heuristic,1,1,True,False
nextstep_nigeria_landscape_city_general::1,nextstep_nigeria_landscape_city_general,1,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,1.017521619796753,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_city_general::2,nextstep_nigeria_landscape_city_general,2,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,1.0172014236450195,enhanced_heuristic,3,3,False,False
nextstep_nigeria_landscape_city_general::3,nextstep_nigeria_landscape_city_general,3,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,0.9858520030975342,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_city_general::4,nextstep_nigeria_landscape_city_general,4,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,0.9851372241973877,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_city_general::5,nextstep_nigeria_landscape_city_general,5,nigeria,landscape,city,,0.5,0.0,0.0,0.0,4,0.9851820468902588,enhanced_heuristic,1,1,False,True
nextstep_nigeria_landscape_countryside_general::step0,nextstep_nigeria_landscape_countryside_general,step0,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.749330997467041,enhanced_heuristic,1,1,True,False
nextstep_nigeria_landscape_countryside_general::1,nextstep_nigeria_landscape_countryside_general,1,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.7487435340881348,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_countryside_general::2,nextstep_nigeria_landscape_countryside_general,2,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.746882200241089,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_countryside_general::3,nextstep_nigeria_landscape_countryside_general,3,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.74892258644104,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_countryside_general::4,nextstep_nigeria_landscape_countryside_general,4,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.7136974334716797,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_countryside_general::5,nextstep_nigeria_landscape_countryside_general,5,nigeria,landscape,countryside,,0.5,0.0,0.0,0.0,4,2.6792683601379395,enhanced_heuristic,1,1,False,True
nextstep_nigeria_landscape_nature_general::step0,nextstep_nigeria_landscape_nature_general,step0,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.5659384727478027,enhanced_heuristic,1,1,True,False
nextstep_nigeria_landscape_nature_general::1,nextstep_nigeria_landscape_nature_general,1,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.536897897720337,enhanced_heuristic,1,1,False,True
nextstep_nigeria_landscape_nature_general::2,nextstep_nigeria_landscape_nature_general,2,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.4926881790161133,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_nature_general::3,nextstep_nigeria_landscape_nature_general,3,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.5060584545135498,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_nature_general::4,nextstep_nigeria_landscape_nature_general,4,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.5041983127593994,enhanced_heuristic,1,1,False,False
nextstep_nigeria_landscape_nature_general::5,nextstep_nigeria_landscape_nature_general,5,nigeria,landscape,nature,,0.5,0.0,0.0,0.0,4,1.5035228729248047,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_athlete_general::step0,nextstep_nigeria_people_athlete_general,step0,nigeria,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,0.920018196105957,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_athlete_general::1,nextstep_nigeria_people_athlete_general,1,nigeria,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,0.955528736114502,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_athlete_general::2,nextstep_nigeria_people_athlete_general,2,nigeria,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,0.9220554828643799,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_athlete_general::3,nextstep_nigeria_people_athlete_general,3,nigeria,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,0.9212849140167236,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_athlete_general::4,nextstep_nigeria_people_athlete_general,4,nigeria,people,athlete,,0.75,1.0,0.5,0.6666666666666666,4,0.9877185821533203,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_athlete_general::5,nextstep_nigeria_people_athlete_general,5,nigeria,people,athlete,,0.5,0.0,0.0,0.0,4,0.9188265800476074,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_bride_and_groom_general::step0,nextstep_nigeria_people_bride_and_groom_general,step0,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.878009557723999,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_bride_and_groom_general::1,nextstep_nigeria_people_bride_and_groom_general,1,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.9098782539367676,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_bride_and_groom_general::2,nextstep_nigeria_people_bride_and_groom_general,2,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.910465717315674,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_bride_and_groom_general::3,nextstep_nigeria_people_bride_and_groom_general,3,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.8431944847106934,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_bride_and_groom_general::4,nextstep_nigeria_people_bride_and_groom_general,4,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.8095803260803223,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_bride_and_groom_general::5,nextstep_nigeria_people_bride_and_groom_general,5,nigeria,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,2.8111705780029297,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_celebrity_general::step0,nextstep_nigeria_people_celebrity_general,step0,nigeria,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,1.1636385917663574,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_celebrity_general::1,nextstep_nigeria_people_celebrity_general,1,nigeria,people,celebrity,,0.5,0.0,0.0,0.0,4,1.1067051887512207,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_celebrity_general::2,nextstep_nigeria_people_celebrity_general,2,nigeria,people,celebrity,,0.5,0.0,0.0,0.0,4,1.0703444480895996,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_celebrity_general::3,nextstep_nigeria_people_celebrity_general,3,nigeria,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,1.073122501373291,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_celebrity_general::4,nextstep_nigeria_people_celebrity_general,4,nigeria,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,1.0765154361724854,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_celebrity_general::5,nextstep_nigeria_people_celebrity_general,5,nigeria,people,celebrity,,0.75,1.0,0.5,0.6666666666666666,4,1.0762925148010254,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_chef_general::step0,nextstep_nigeria_people_chef_general,step0,nigeria,people,chef,,0.75,1.0,0.5,0.6666666666666666,4,1.4919748306274414,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_chef_general::1,nextstep_nigeria_people_chef_general,1,nigeria,people,chef,,0.5,0.0,0.0,0.0,4,1.456554889678955,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_chef_general::2,nextstep_nigeria_people_chef_general,2,nigeria,people,chef,,0.75,1.0,0.5,0.6666666666666666,4,1.4586780071258545,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_chef_general::3,nextstep_nigeria_people_chef_general,3,nigeria,people,chef,,0.5,0.0,0.0,0.0,4,1.4576590061187744,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_chef_general::4,nextstep_nigeria_people_chef_general,4,nigeria,people,chef,,0.75,1.0,0.5,0.6666666666666666,4,1.452977180480957,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_chef_general::5,nextstep_nigeria_people_chef_general,5,nigeria,people,chef,,0.75,1.0,0.5,0.6666666666666666,4,1.4218010902404785,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_daily_life_general::step0,nextstep_nigeria_people_daily_life_general,step0,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.662229537963867,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_daily_life_general::1,nextstep_nigeria_people_daily_life_general,1,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.665639638900757,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_daily_life_general::2,nextstep_nigeria_people_daily_life_general,2,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.629467010498047,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_daily_life_general::3,nextstep_nigeria_people_daily_life_general,3,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.6303391456604004,enhanced_heuristic,3,3,False,False
nextstep_nigeria_people_daily_life_general::4,nextstep_nigeria_people_daily_life_general,4,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.631985664367676,enhanced_heuristic,3,3,False,False
nextstep_nigeria_people_daily_life_general::5,nextstep_nigeria_people_daily_life_general,5,nigeria,people,daily_life,,0.5,0.0,0.0,0.0,4,2.631235122680664,enhanced_heuristic,3,3,False,True
nextstep_nigeria_people_doctor_general::step0,nextstep_nigeria_people_doctor_general,step0,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.3233563899993896,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_doctor_general::1,nextstep_nigeria_people_doctor_general,1,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.2959964275360107,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_doctor_general::2,nextstep_nigeria_people_doctor_general,2,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.3260107040405273,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_doctor_general::3,nextstep_nigeria_people_doctor_general,3,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.292785406112671,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_doctor_general::4,nextstep_nigeria_people_doctor_general,4,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.2907483577728271,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_doctor_general::5,nextstep_nigeria_people_doctor_general,5,nigeria,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,1.2914538383483887,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_farmer_general::step0,nextstep_nigeria_people_farmer_general,step0,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.6989212036132812,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_farmer_general::1,nextstep_nigeria_people_farmer_general,1,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.7015173435211182,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_farmer_general::2,nextstep_nigeria_people_farmer_general,2,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.697525978088379,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_farmer_general::3,nextstep_nigeria_people_farmer_general,3,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.7004027366638184,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_farmer_general::4,nextstep_nigeria_people_farmer_general,4,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.6650245189666748,enhanced_heuristic,2,3,False,False
nextstep_nigeria_people_farmer_general::5,nextstep_nigeria_people_farmer_general,5,nigeria,people,farmer,,0.5,0.0,0.0,0.0,4,1.6683249473571777,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_model_general::step0,nextstep_nigeria_people_model_general,step0,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.4194440841674805,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_model_general::1,nextstep_nigeria_people_model_general,1,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.424640655517578,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_model_general::2,nextstep_nigeria_people_model_general,2,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.4226086139678955,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_model_general::3,nextstep_nigeria_people_model_general,3,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.424335718154907,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_model_general::4,nextstep_nigeria_people_model_general,4,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.426488161087036,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_model_general::5,nextstep_nigeria_people_model_general,5,nigeria,people,model,,0.5,0.0,0.0,0.0,4,5.39352560043335,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_president_general::step0,nextstep_nigeria_people_president_general,step0,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.690307855606079,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_president_general::1,nextstep_nigeria_people_president_general,1,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.6563329696655273,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_president_general::2,nextstep_nigeria_people_president_general,2,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.6561076641082764,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_president_general::3,nextstep_nigeria_people_president_general,3,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.691946029663086,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_president_general::4,nextstep_nigeria_people_president_general,4,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.6574416160583496,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_president_general::5,nextstep_nigeria_people_president_general,5,nigeria,people,president,,0.5,0.0,0.0,0.0,4,2.692821979522705,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_soldier_general::step0,nextstep_nigeria_people_soldier_general,step0,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.722602128982544,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_soldier_general::1,nextstep_nigeria_people_soldier_general,1,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.7310805320739746,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_soldier_general::2,nextstep_nigeria_people_soldier_general,2,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.7308452129364014,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_soldier_general::3,nextstep_nigeria_people_soldier_general,3,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.693152904510498,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_soldier_general::4,nextstep_nigeria_people_soldier_general,4,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.693157434463501,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_soldier_general::5,nextstep_nigeria_people_soldier_general,5,nigeria,people,soldier,,0.5,0.0,0.0,0.0,4,2.6902971267700195,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_student_general::step0,nextstep_nigeria_people_student_general,step0,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.716390371322632,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_student_general::1,nextstep_nigeria_people_student_general,1,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.680759906768799,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_student_general::2,nextstep_nigeria_people_student_general,2,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.6813015937805176,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_student_general::3,nextstep_nigeria_people_student_general,3,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.6831870079040527,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_student_general::4,nextstep_nigeria_people_student_general,4,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.684957981109619,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_student_general::5,nextstep_nigeria_people_student_general,5,nigeria,people,student,,0.5,0.0,0.0,0.0,4,2.683673620223999,enhanced_heuristic,1,1,False,True
nextstep_nigeria_people_teacher_general::step0,nextstep_nigeria_people_teacher_general,step0,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.8951873779296875,enhanced_heuristic,1,1,True,False
nextstep_nigeria_people_teacher_general::1,nextstep_nigeria_people_teacher_general,1,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.8643596172332764,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_teacher_general::2,nextstep_nigeria_people_teacher_general,2,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.866999626159668,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_teacher_general::3,nextstep_nigeria_people_teacher_general,3,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.8677377700805664,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_teacher_general::4,nextstep_nigeria_people_teacher_general,4,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.8665330410003662,enhanced_heuristic,1,1,False,False
nextstep_nigeria_people_teacher_general::5,nextstep_nigeria_people_teacher_general,5,nigeria,people,teacher,,0.5,0.0,0.0,0.0,4,0.833080530166626,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_animal_common::step0,nextstep_nigeria_wildlife_animal_common,step0,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.269473075866699,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_animal_common::1,nextstep_nigeria_wildlife_animal_common,1,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.264783620834351,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_common::2,nextstep_nigeria_wildlife_animal_common,2,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.266814947128296,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_common::3,nextstep_nigeria_wildlife_animal_common,3,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.269896030426025,enhanced_heuristic,1,1,False,False
